index, file, trace_file_size, selected_greedy, score_rowsum, score_unitarian, score_block_target
2345, "exemplar_002665", 8612, 0, 13660, 0, 0
2346, "exemplar_000223", 8612, 0, 13256, 0, 0
2347, "exemplar_004365", 8612, 0, 13496, 0, 0
2348, "exemplar_003257", 8612, 0, 13718, 0, 0
2349, "exemplar_001325", 8612, 0, 13300, 0, 0
2350, "exemplar_000114", 8612, 0, 13627, 0, 0
2351, "exemplar_000996", 8612, 0, 13606, 0, 0
2352, "exemplar_000937", 8612, 0, 13547, 0, 0
2353, "exemplar_000835", 8612, 0, 13637, 0, 0
2354, "exemplar_001812", 8612, 0, 13624, 0, 0
2355, "exemplar_001234", 8612, 0, 13689, 0, 0
2356, "exemplar_003261", 8612, 0, 13725, 0, 0
2357, "exemplar_004517", 8612, 0, 13631, 0, 0
2358, "exemplar_002455", 8612, 0, 13742, 0, 0
2359, "exemplar_000006", 8612, 0, 13711, 0, 0
2360, "exemplar_002615", 8612, 0, 13751, 0, 0
2361, "exemplar_001409", 8612, 0, 13510, 0, 0
2362, "exemplar_002529", 8612, 0, 13723, 0, 0
2363, "exemplar_001354", 8612, 0, 13738, 0, 0
2364, "exemplar_003388", 8612, 0, 13706, 0, 0
2365, "exemplar_001251", 8612, 0, 13684, 0, 0
2366, "exemplar_001308", 8612, 0, 13697, 0, 0
2367, "exemplar_002454", 8612, 0, 13509, 0, 0
2368, "exemplar_001730", 8612, 0, 13347, 0, 0
2369, "exemplar_003923", 8612, 0, 13581, 0, 0
2370, "exemplar_000363", 8612, 0, 13724, 0, 0
2371, "exemplar_002799", 8612, 0, 13737, 0, 0
2372, "exemplar_003981", 8612, 0, 13700, 0, 0
2373, "exemplar_004256", 8612, 0, 13696, 0, 0
2374, "exemplar_001172", 8612, 0, 13251, 0, 0
2375, "exemplar_000407", 8612, 0, 13666, 0, 0
2376, "exemplar_000521", 8612, 0, 13714, 0, 0
2377, "exemplar_004816", 8612, 0, 13608, 0, 0
2378, "exemplar_003181", 8612, 0, 13720, 0, 0
2379, "exemplar_003227", 8612, 0, 13563, 0, 0
2380, "exemplar_001878", 8612, 0, 13655, 0, 0
2381, "exemplar_000472", 8612, 0, 13677, 0, 0
2382, "exemplar_003396", 8612, 0, 13735, 0, 0
2383, "exemplar_001436", 8612, 0, 13695, 0, 0
2384, "exemplar_004566", 8612, 0, 13723, 0, 0
2385, "exemplar_004759", 8612, 0, 13710, 0, 0
2386, "exemplar_001617", 8612, 0, 13558, 0, 0
2387, "exemplar_002822", 8612, 0, 13748, 0, 0
2388, "exemplar_002609", 8612, 0, 13737, 0, 0
2389, "exemplar_002858", 8612, 0, 13743, 0, 0
2390, "exemplar_004404", 8612, 0, 13725, 0, 0
2391, "exemplar_001112", 8612, 0, 13417, 0, 0
2392, "exemplar_002436", 8612, 0, 13707, 0, 0
2393, "exemplar_000896", 8612, 0, 13730, 0, 0
2394, "exemplar_001618", 8612, 0, 13623, 0, 0
2395, "exemplar_000657", 8612, 0, 13727, 0, 0
2396, "exemplar_001501", 8612, 0, 13734, 0, 0
2397, "exemplar_000842", 8612, 0, 13407, 0, 0
2398, "exemplar_001323", 8612, 0, 13728, 0, 0
2399, "exemplar_002628", 8612, 0, 13736, 0, 0
2400, "exemplar_002085", 8612, 0, 13570, 0, 0
2401, "exemplar_002671", 8612, 0, 13656, 0, 0
2402, "exemplar_000343", 8612, 0, 13719, 0, 0
2403, "exemplar_001184", 8612, 0, 13631, 0, 0
2404, "exemplar_003178", 8612, 0, 13404, 0, 0
2405, "exemplar_000452", 8612, 0, 13822, 0, 0
2406, "exemplar_000342", 8612, 0, 13727, 0, 0
2407, "exemplar_001796", 8612, 0, 13659, 0, 0
2408, "exemplar_003037", 8612, 0, 13770, 0, 0
2409, "exemplar_000834", 8612, 0, 13716, 0, 0
2410, "exemplar_003791", 8612, 0, 13309, 0, 0
2411, "exemplar_000841", 8612, 0, 13738, 0, 0
2412, "exemplar_000002", 8612, 0, 13603, 0, 0
2413, "exemplar_002147", 8612, 0, 13574, 0, 0
2414, "exemplar_003376", 8612, 0, 13753, 0, 0
2415, "exemplar_003715", 8612, 0, 13711, 0, 0
2416, "exemplar_003898", 8612, 0, 13730, 0, 0
2417, "exemplar_000401", 8612, 0, 13718, 0, 0
2418, "exemplar_000200", 8612, 0, 13729, 0, 0
2419, "exemplar_001233", 8612, 0, 13696, 0, 0
2420, "exemplar_002095", 8612, 0, 13489, 0, 0
2421, "exemplar_003677", 8612, 0, 13721, 0, 0
2422, "exemplar_003194", 8612, 0, 13544, 0, 0
2423, "exemplar_000460", 8612, 0, 13262, 0, 0
2424, "exemplar_001054", 8612, 0, 13822, 0, 0
2425, "exemplar_000295", 8612, 0, 13741, 0, 0
2426, "exemplar_004553", 8612, 0, 13623, 0, 0
2427, "exemplar_004599", 8612, 0, 13383, 0, 0
2428, "exemplar_001748", 8612, 0, 13716, 0, 0
2429, "exemplar_003582", 8612, 0, 14049, 0, 0
2430, "exemplar_000650", 8612, 0, 13691, 0, 0
2431, "exemplar_001920", 8612, 0, 13605, 0, 0
2432, "exemplar_003175", 8612, 0, 13480, 0, 0
2433, "exemplar_004038", 8612, 0, 13256, 0, 0
2434, "exemplar_004778", 8612, 0, 13596, 0, 0
2435, "exemplar_001152", 8612, 0, 13702, 0, 0
2436, "exemplar_000099", 8612, 0, 13666, 0, 0
2437, "exemplar_000599", 8612, 0, 13415, 0, 0
2438, "exemplar_001954", 8612, 0, 13746, 0, 0
2439, "exemplar_003475", 8612, 0, 13676, 0, 0
2440, "exemplar_004351", 8612, 0, 13733, 0, 0
2441, "exemplar_004531", 8612, 0, 13597, 0, 0
2442, "exemplar_004053", 8612, 0, 13745, 0, 0
2443, "exemplar_002613", 8612, 0, 13710, 0, 0
2444, "exemplar_002939", 8612, 0, 13740, 0, 0
2445, "exemplar_001942", 8612, 0, 13299, 0, 0
2446, "exemplar_002823", 8612, 0, 13736, 0, 0
2447, "exemplar_000895", 8612, 0, 13745, 0, 0
2448, "exemplar_003590", 8612, 0, 13631, 0, 0
2449, "exemplar_002263", 8612, 0, 13114, 0, 0
2450, "exemplar_000344", 8612, 0, 13555, 0, 0
2451, "exemplar_003851", 8612, 0, 13753, 0, 0
2452, "exemplar_003959", 8612, 0, 13574, 0, 0
2453, "exemplar_004141", 8612, 0, 13579, 0, 0
2454, "exemplar_002104", 8612, 0, 13604, 0, 0
2455, "exemplar_000682", 8612, 0, 13214, 0, 0
2456, "exemplar_002463", 8612, 0, 13531, 0, 0
2457, "exemplar_002569", 8612, 0, 13287, 0, 0
2458, "exemplar_000712", 8612, 0, 13724, 0, 0
2459, "exemplar_000975", 8612, 0, 13612, 0, 0
2460, "exemplar_001657", 8612, 0, 13290, 0, 0
2461, "exemplar_001955", 8612, 0, 13720, 0, 0
2462, "exemplar_003252", 8611, 0, 13724, 0, 0
2463, "exemplar_003180", 8611, 0, 13714, 0, 0
2464, "exemplar_002960", 8611, 0, 13424, 0, 0
2465, "exemplar_002220", 8611, 0, 13285, 0, 0
2466, "exemplar_001131", 8611, 0, 13016, 0, 0
2467, "exemplar_000428", 8611, 0, 13728, 0, 0
2468, "exemplar_004254", 8611, 0, 13687, 0, 0
2469, "exemplar_004105", 8611, 0, 13969, 0, 0
2470, "exemplar_001519", 8611, 0, 13710, 0, 0
2471, "exemplar_003061", 8611, 0, 13717, 0, 0
2472, "exemplar_002952", 8611, 0, 13931, 0, 0
2473, "exemplar_001502", 8611, 0, 13713, 0, 0
2474, "exemplar_000241", 8611, 0, 13703, 0, 0
2475, "exemplar_004602", 8611, 0, 13696, 0, 0
2476, "exemplar_001779", 8611, 0, 13734, 0, 0
2477, "exemplar_003067", 8611, 0, 13702, 0, 0
2478, "exemplar_001469", 8611, 0, 13757, 0, 0
2479, "exemplar_003123", 8611, 0, 13027, 0, 0
2480, "exemplar_002692", 8611, 0, 13432, 0, 0
2481, "exemplar_003022", 8611, 0, 13745, 0, 0
2482, "exemplar_003916", 8611, 0, 13583, 0, 0
2483, "exemplar_000457", 8611, 0, 13584, 0, 0
2484, "exemplar_001949", 8611, 0, 13687, 0, 0
2485, "exemplar_004547", 8611, 0, 12997, 0, 0
2486, "exemplar_000523", 8611, 0, 13685, 0, 0
2487, "exemplar_001615", 8611, 0, 13715, 0, 0
2488, "exemplar_003560", 8611, 0, 13687, 0, 0
2489, "exemplar_001331", 8611, 0, 13578, 0, 0
2490, "exemplar_000505", 8611, 0, 13705, 0, 0
2491, "exemplar_000352", 8611, 0, 13527, 0, 0
2492, "exemplar_002889", 8611, 0, 13881, 0, 0
2493, "exemplar_002532", 8611, 0, 13313, 0, 0
2494, "exemplar_000234", 8611, 0, 13040, 0, 0
2495, "exemplar_003890", 8611, 0, 13698, 0, 0
2496, "exemplar_001379", 8611, 0, 13681, 0, 0
2497, "exemplar_002229", 8611, 0, 13778, 0, 0
2498, "exemplar_000073", 8611, 0, 13789, 0, 0
2499, "exemplar_001134", 8611, 0, 13036, 0, 0
2500, "exemplar_000431", 8611, 0, 13578, 0, 0
2501, "exemplar_002253", 8611, 0, 13593, 0, 0
2502, "exemplar_001132", 8611, 0, 13315, 0, 0
2503, "exemplar_003950", 8611, 0, 13711, 0, 0
2504, "exemplar_002881", 8611, 0, 13301, 0, 0
2505, "exemplar_003405", 8610, 0, 13443, 0, 0
2506, "exemplar_003356", 8610, 0, 12860, 0, 0
2507, "exemplar_002413", 8610, 0, 13561, 0, 0
2508, "exemplar_002754", 8608, 0, 13440, 0, 0
2509, "exemplar_000729", 8608, 0, 13917, 0, 0
2510, "exemplar_001042", 8608, 0, 13863, 0, 0
2511, "exemplar_001073", 8608, 0, 13608, 0, 0
2512, "exemplar_000894", 8608, 0, 13153, 0, 0
2513, "exemplar_002232", 8608, 0, 12874, 0, 0
2514, "exemplar_001819", 8608, 0, 13569, 0, 0
2515, "exemplar_000629", 8608, 0, 12911, 0, 0
2516, "exemplar_003808", 8608, 0, 13413, 0, 0
2517, "exemplar_003375", 8608, 0, 13328, 0, 0
2518, "exemplar_002672", 8608, 0, 13144, 0, 0
2519, "exemplar_003237", 8608, 0, 13441, 0, 0
2520, "exemplar_004085", 8608, 0, 13100, 0, 0
2521, "exemplar_000374", 8608, 0, 13362, 0, 0
2522, "exemplar_004489", 8608, 0, 13445, 0, 0
2523, "exemplar_003901", 8608, 0, 13222, 0, 0
2524, "exemplar_004027", 8608, 0, 13871, 0, 0
2525, "exemplar_004524", 8608, 0, 12918, 0, 0
2526, "exemplar_002941", 8608, 0, 13455, 0, 0
2527, "exemplar_001822", 8608, 0, 13360, 0, 0
2528, "exemplar_000299", 8608, 0, 13054, 0, 0
2529, "exemplar_002568", 8608, 0, 13199, 0, 0
2530, "exemplar_001429", 8607, 0, 10503, 0, 0
2531, "exemplar_000040", 8607, 0, 10536, 0, 0
2532, "exemplar_003269", 8607, 0, 10503, 0, 0
2533, "exemplar_001378", 8607, 0, 10549, 0, 0
2534, "exemplar_002233", 8606, 0, 13362, 0, 0
2535, "exemplar_002933", 8606, 0, 13568, 0, 0
2536, "exemplar_003400", 8606, 0, 13387, 0, 0
2537, "exemplar_001434", 8606, 0, 13578, 0, 0
2538, "exemplar_003140", 8606, 0, 13232, 0, 0
2539, "exemplar_003145", 8606, 0, 13531, 0, 0
2540, "exemplar_004762", 8606, 0, 13268, 0, 0
2541, "exemplar_003643", 8606, 0, 13678, 0, 0
2542, "exemplar_003882", 8606, 0, 13684, 0, 0
2543, "exemplar_001546", 8606, 0, 13391, 0, 0
2544, "exemplar_003845", 8606, 0, 13366, 0, 0
2545, "exemplar_004013", 8606, 0, 13574, 0, 0
2546, "exemplar_001133", 8606, 0, 13276, 0, 0
2547, "exemplar_003248", 8606, 0, 13558, 0, 0
2548, "exemplar_003631", 8606, 0, 13654, 0, 0
2549, "exemplar_004741", 8606, 0, 13244, 0, 0
2550, "exemplar_003374", 8606, 0, 13664, 0, 0
2551, "exemplar_004439", 8606, 0, 13725, 0, 0
2552, "exemplar_003644", 8606, 0, 13513, 0, 0
2553, "exemplar_004722", 8606, 0, 13540, 0, 0
2554, "exemplar_001944", 8606, 0, 13364, 0, 0
2555, "exemplar_004352", 8606, 0, 13620, 0, 0
2556, "exemplar_000014", 8606, 0, 13394, 0, 0
2557, "exemplar_001408", 8606, 0, 13368, 0, 0
2558, "exemplar_003402", 8606, 0, 13445, 0, 0
2559, "exemplar_000728", 8606, 0, 13657, 0, 0
2560, "exemplar_003081", 8606, 0, 13562, 0, 0
2561, "exemplar_000492", 8606, 0, 13337, 0, 0
2562, "exemplar_004421", 8606, 0, 13476, 0, 0
2563, "exemplar_004235", 8606, 0, 13611, 0, 0
2564, "exemplar_000805", 8606, 0, 13397, 0, 0
2565, "exemplar_004747", 8606, 0, 13580, 0, 0
2566, "exemplar_000258", 8606, 0, 13384, 0, 0
2567, "exemplar_002271", 8606, 0, 13403, 0, 0
2568, "exemplar_003146", 8606, 0, 13595, 0, 0
2569, "exemplar_002512", 8606, 0, 13142, 0, 0
2570, "exemplar_004455", 8606, 0, 13578, 0, 0
2571, "exemplar_000039", 8606, 0, 13380, 0, 0
2572, "exemplar_001924", 8606, 0, 13385, 0, 0
2573, "exemplar_001237", 8606, 0, 13626, 0, 0
2574, "exemplar_002513", 8606, 0, 13340, 0, 0
2575, "exemplar_002408", 8606, 0, 13221, 0, 0
2576, "exemplar_003345", 8606, 0, 13318, 0, 0
2577, "exemplar_001338", 8606, 0, 13286, 0, 0
2578, "exemplar_001935", 8606, 0, 13597, 0, 0
2579, "exemplar_000154", 8606, 0, 13545, 0, 0
2580, "exemplar_004208", 8606, 0, 13376, 0, 0
2581, "exemplar_004168", 8606, 0, 13628, 0, 0
2582, "exemplar_000844", 8606, 0, 13460, 0, 0
2583, "exemplar_002384", 8606, 0, 13439, 0, 0
2584, "exemplar_002182", 8606, 0, 13224, 0, 0
2585, "exemplar_004395", 8606, 0, 13595, 0, 0
2586, "exemplar_001092", 8606, 0, 13183, 0, 0
2587, "exemplar_004799", 8606, 0, 12996, 0, 0
2588, "exemplar_001036", 8606, 0, 13202, 0, 0
2589, "exemplar_000213", 8606, 0, 13281, 0, 0
2590, "exemplar_002567", 8606, 0, 13325, 0, 0
2591, "exemplar_003198", 8606, 0, 13399, 0, 0
2592, "exemplar_000486", 8606, 0, 13630, 0, 0
2593, "exemplar_004412", 8606, 0, 13530, 0, 0
2594, "exemplar_001725", 8606, 0, 13589, 0, 0
2595, "exemplar_000765", 8606, 0, 13514, 0, 0
2596, "exemplar_002201", 8606, 0, 13656, 0, 0
2597, "exemplar_001806", 8606, 0, 13581, 0, 0
2598, "exemplar_000858", 8606, 0, 13688, 0, 0
2599, "exemplar_002745", 8606, 0, 13323, 0, 0
2600, "exemplar_001907", 8606, 0, 13386, 0, 0
2601, "exemplar_002981", 8606, 0, 13415, 0, 0
2602, "exemplar_002676", 8606, 0, 13610, 0, 0
2603, "exemplar_002878", 8606, 0, 13386, 0, 0
2604, "exemplar_003232", 8606, 0, 13432, 0, 0
2605, "exemplar_000026", 8606, 0, 13457, 0, 0
2606, "exemplar_003177", 8606, 0, 13037, 0, 0
2607, "exemplar_004770", 8606, 0, 13394, 0, 0
2608, "exemplar_001661", 8606, 0, 13314, 0, 0
2609, "exemplar_000047", 8606, 0, 13381, 0, 0
2610, "exemplar_000182", 8606, 0, 13677, 0, 0
2611, "exemplar_002347", 8606, 0, 13119, 0, 0
2612, "exemplar_004422", 8606, 0, 13549, 0, 0
2613, "exemplar_001635", 8606, 0, 13612, 0, 0
2614, "exemplar_000516", 8606, 0, 13383, 0, 0
2615, "exemplar_000998", 8606, 0, 13460, 0, 0
2616, "exemplar_004482", 8606, 0, 13055, 0, 0
2617, "exemplar_003659", 8606, 0, 13287, 0, 0
2618, "exemplar_003918", 8606, 0, 13335, 0, 0
2619, "exemplar_002813", 8606, 0, 13168, 0, 0
2620, "exemplar_004505", 8606, 0, 13381, 0, 0
2621, "exemplar_003104", 8606, 0, 13452, 0, 0
2622, "exemplar_004360", 8606, 0, 13205, 0, 0
2623, "exemplar_004029", 8606, 0, 13412, 0, 0
2624, "exemplar_000424", 8606, 0, 13680, 0, 0
2625, "exemplar_003955", 8606, 0, 13429, 0, 0
2626, "exemplar_002281", 8606, 0, 13449, 0, 0
2627, "exemplar_004335", 8606, 0, 13637, 0, 0
2628, "exemplar_003552", 8606, 0, 13333, 0, 0
2629, "exemplar_000335", 8606, 0, 13485, 0, 0
2630, "exemplar_002819", 8606, 0, 13486, 0, 0
2631, "exemplar_000945", 8606, 0, 13253, 0, 0
2632, "exemplar_000404", 8606, 0, 13249, 0, 0
2633, "exemplar_001301", 8606, 0, 13572, 0, 0
2634, "exemplar_003699", 8606, 0, 13556, 0, 0
2635, "exemplar_002134", 8606, 0, 13499, 0, 0
2636, "exemplar_004124", 8606, 0, 13260, 0, 0
2637, "exemplar_002335", 8606, 0, 13614, 0, 0
2638, "exemplar_004103", 8606, 0, 13414, 0, 0
2639, "exemplar_002132", 8606, 0, 13715, 0, 0
2640, "exemplar_001113", 8606, 0, 13387, 0, 0
2641, "exemplar_000497", 8606, 0, 13425, 0, 0
2642, "exemplar_002343", 8606, 0, 13479, 0, 0
2643, "exemplar_003935", 8606, 0, 13496, 0, 0
2644, "exemplar_001094", 8606, 0, 13901, 0, 0
2645, "exemplar_003040", 8606, 0, 13187, 0, 0
2646, "exemplar_003972", 8606, 0, 13492, 0, 0
2647, "exemplar_002663", 8606, 0, 13564, 0, 0
2648, "exemplar_001539", 8606, 0, 13648, 0, 0
2649, "exemplar_001713", 8606, 0, 13440, 0, 0
2650, "exemplar_000951", 8606, 0, 13039, 0, 0
2651, "exemplar_000576", 8606, 0, 13510, 0, 0
2652, "exemplar_002869", 8606, 0, 13558, 0, 0
2653, "exemplar_003637", 8606, 0, 13511, 0, 0
2654, "exemplar_004660", 8606, 0, 13606, 0, 0
2655, "exemplar_002855", 8606, 0, 13618, 0, 0
2656, "exemplar_003907", 8606, 0, 13686, 0, 0
2657, "exemplar_002901", 8606, 0, 13323, 0, 0
2658, "exemplar_003624", 8606, 0, 13519, 0, 0
2659, "exemplar_003144", 8606, 0, 13496, 0, 0
2660, "exemplar_003048", 8606, 0, 13678, 0, 0
2661, "exemplar_003593", 8606, 0, 13565, 0, 0
2662, "exemplar_002774", 8606, 0, 13432, 0, 0
2663, "exemplar_003922", 8606, 0, 13516, 0, 0
2664, "exemplar_000468", 8606, 0, 13549, 0, 0
2665, "exemplar_002461", 8606, 0, 13698, 0, 0
2666, "exemplar_001342", 8606, 0, 13642, 0, 0
2667, "exemplar_003291", 8606, 0, 13063, 0, 0
2668, "exemplar_001990", 8606, 0, 13399, 0, 0
2669, "exemplar_000348", 8606, 0, 13612, 0, 0
2670, "exemplar_001320", 8606, 0, 13386, 0, 0
2671, "exemplar_003998", 8606, 0, 13610, 0, 0
2672, "exemplar_003827", 8606, 0, 13679, 0, 0
2673, "exemplar_000498", 8606, 0, 13381, 0, 0
2674, "exemplar_004131", 8606, 0, 13511, 0, 0
2675, "exemplar_001147", 8606, 0, 13432, 0, 0
2676, "exemplar_002982", 8606, 0, 13517, 0, 0
2677, "exemplar_001670", 8606, 0, 13260, 0, 0
2678, "exemplar_003441", 8606, 0, 13085, 0, 0
2679, "exemplar_002219", 8606, 0, 13475, 0, 0
2680, "exemplar_000136", 8606, 0, 13601, 0, 0
2681, "exemplar_001367", 8605, 0, 13489, 0, 0
2682, "exemplar_003117", 8605, 0, 13128, 0, 0
2683, "exemplar_000135", 8605, 0, 13485, 0, 0
2684, "exemplar_000418", 8605, 0, 13535, 0, 0
2685, "exemplar_004332", 8605, 0, 13220, 0, 0
2686, "exemplar_003260", 8605, 0, 13482, 0, 0
2687, "exemplar_000828", 8605, 0, 13410, 0, 0
2688, "exemplar_000578", 8605, 0, 13637, 0, 0
2689, "exemplar_001188", 8605, 0, 12945, 0, 0
2690, "exemplar_000165", 8605, 0, 13521, 0, 0
2691, "exemplar_003134", 8605, 0, 13293, 0, 0
2692, "exemplar_004143", 8605, 0, 13012, 0, 0
2693, "exemplar_004358", 8605, 0, 13441, 0, 0
2694, "exemplar_004458", 8605, 0, 13494, 0, 0
2695, "exemplar_004340", 8605, 0, 13525, 0, 0
2696, "exemplar_002536", 8605, 0, 13483, 0, 0
2697, "exemplar_003249", 8605, 0, 13605, 0, 0
2698, "exemplar_000044", 8605, 0, 13199, 0, 0
2699, "exemplar_004045", 8605, 0, 13537, 0, 0
2700, "exemplar_000508", 8605, 0, 13456, 0, 0
2701, "exemplar_004291", 8605, 0, 13379, 0, 0
2702, "exemplar_003605", 8605, 0, 13439, 0, 0
2703, "exemplar_000045", 8605, 0, 13567, 0, 0
2704, "exemplar_004616", 8605, 0, 13382, 0, 0
2705, "exemplar_001873", 8605, 0, 13494, 0, 0
2706, "exemplar_001886", 8605, 0, 13214, 0, 0
2707, "exemplar_002973", 8605, 0, 13171, 0, 0
2708, "exemplar_001610", 8605, 0, 13227, 0, 0
2709, "exemplar_000661", 8605, 0, 13184, 0, 0
2710, "exemplar_000628", 8605, 0, 13585, 0, 0
2711, "exemplar_003480", 8605, 0, 13234, 0, 0
2712, "exemplar_002076", 8605, 0, 13428, 0, 0
2713, "exemplar_003551", 8605, 0, 13328, 0, 0
2714, "exemplar_000888", 8605, 0, 13150, 0, 0
2715, "exemplar_001420", 8605, 0, 13484, 0, 0
2716, "exemplar_003621", 8605, 0, 13459, 0, 0
2717, "exemplar_003432", 8605, 0, 13487, 0, 0
2718, "exemplar_001683", 8605, 0, 13173, 0, 0
2719, "exemplar_004410", 8605, 0, 13250, 0, 0
2720, "exemplar_001626", 8605, 0, 13229, 0, 0
2721, "exemplar_002935", 8605, 0, 13509, 0, 0
2722, "exemplar_000601", 8605, 0, 13382, 0, 0
2723, "exemplar_004576", 8605, 0, 13515, 0, 0
2724, "exemplar_002760", 8605, 0, 13536, 0, 0
2725, "exemplar_002381", 8605, 0, 13481, 0, 0
2726, "exemplar_001545", 8605, 0, 13468, 0, 0
2727, "exemplar_001145", 8605, 0, 13336, 0, 0
2728, "exemplar_003478", 8605, 0, 13186, 0, 0
2729, "exemplar_003960", 8605, 0, 13374, 0, 0
2730, "exemplar_000665", 8605, 0, 13606, 0, 0
2731, "exemplar_002307", 8605, 0, 13143, 0, 0
2732, "exemplar_004281", 8605, 0, 13169, 0, 0
2733, "exemplar_001518", 8605, 0, 13284, 0, 0
2734, "exemplar_002414", 8605, 0, 13567, 0, 0
2735, "exemplar_000329", 8605, 0, 13347, 0, 0
2736, "exemplar_000654", 8605, 0, 13173, 0, 0
2737, "exemplar_004072", 8605, 0, 13200, 0, 0
2738, "exemplar_004638", 8605, 0, 13465, 0, 0
2739, "exemplar_003575", 8605, 0, 13314, 0, 0
2740, "exemplar_001854", 8605, 0, 13515, 0, 0
2741, "exemplar_002899", 8605, 0, 13383, 0, 0
2742, "exemplar_003300", 8605, 0, 13299, 0, 0
2743, "exemplar_001983", 8605, 0, 13230, 0, 0
2744, "exemplar_003555", 8605, 0, 13329, 0, 0
2745, "exemplar_004603", 8605, 0, 13486, 0, 0
2746, "exemplar_001489", 8605, 0, 13697, 0, 0
2747, "exemplar_000130", 8605, 0, 13402, 0, 0
2748, "exemplar_001867", 8605, 0, 13331, 0, 0
2749, "exemplar_001180", 8605, 0, 13468, 0, 0
2750, "exemplar_004287", 8605, 0, 13372, 0, 0
2751, "exemplar_000700", 8605, 0, 13466, 0, 0
2752, "exemplar_003779", 8605, 0, 13564, 0, 0
2753, "exemplar_004691", 8605, 0, 13475, 0, 0
2754, "exemplar_000533", 8605, 0, 13039, 0, 0
2755, "exemplar_004733", 8605, 0, 13320, 0, 0
2756, "exemplar_002013", 8605, 0, 13160, 0, 0
2757, "exemplar_004234", 8605, 0, 13541, 0, 0
2758, "exemplar_004134", 8605, 0, 13431, 0, 0
2759, "exemplar_003857", 8605, 0, 13255, 0, 0
2760, "exemplar_001811", 8605, 0, 13869, 0, 0
2761, "exemplar_002625", 8605, 0, 13597, 0, 0
2762, "exemplar_003259", 8605, 0, 13452, 0, 0
2763, "exemplar_001143", 8605, 0, 13169, 0, 0
2764, "exemplar_004732", 8605, 0, 13275, 0, 0
2765, "exemplar_003550", 8605, 0, 13133, 0, 0
2766, "exemplar_003518", 8605, 0, 13075, 0, 0
2767, "exemplar_004381", 8605, 0, 13174, 0, 0
2768, "exemplar_001600", 8605, 0, 13477, 0, 0
2769, "exemplar_001688", 8605, 0, 13522, 0, 0
2770, "exemplar_004178", 8605, 0, 13200, 0, 0
2771, "exemplar_000886", 8605, 0, 13547, 0, 0
2772, "exemplar_001207", 8605, 0, 13377, 0, 0
2773, "exemplar_000141", 8605, 0, 13279, 0, 0
2774, "exemplar_001766", 8605, 0, 13284, 0, 0
2775, "exemplar_004040", 8605, 0, 13381, 0, 0
2776, "exemplar_000550", 8605, 0, 13649, 0, 0
2777, "exemplar_003576", 8605, 0, 13300, 0, 0
2778, "exemplar_001252", 8605, 0, 13546, 0, 0
2779, "exemplar_003470", 8605, 0, 13645, 0, 0
2780, "exemplar_001017", 8605, 0, 13451, 0, 0
2781, "exemplar_003058", 8605, 0, 13357, 0, 0
2782, "exemplar_003627", 8605, 0, 13223, 0, 0
2783, "exemplar_003640", 8605, 0, 13559, 0, 0
2784, "exemplar_000776", 8605, 0, 13053, 0, 0
2785, "exemplar_003854", 8605, 0, 13531, 0, 0
2786, "exemplar_003387", 8605, 0, 13571, 0, 0
2787, "exemplar_002209", 8605, 0, 13560, 0, 0
2788, "exemplar_001335", 8605, 0, 13203, 0, 0
2789, "exemplar_004282", 8605, 0, 13382, 0, 0
2790, "exemplar_004161", 8605, 0, 13499, 0, 0
2791, "exemplar_004243", 8605, 0, 13415, 0, 0
2792, "exemplar_000500", 8605, 0, 13248, 0, 0
2793, "exemplar_001197", 8605, 0, 13608, 0, 0
2794, "exemplar_003339", 8605, 0, 13545, 0, 0
2795, "exemplar_001871", 8605, 0, 13048, 0, 0
2796, "exemplar_003667", 8605, 0, 13431, 0, 0
2797, "exemplar_001224", 8605, 0, 13619, 0, 0
2798, "exemplar_001208", 8605, 0, 13323, 0, 0
2799, "exemplar_001561", 8605, 0, 13422, 0, 0
2800, "exemplar_001313", 8605, 0, 13250, 0, 0
2801, "exemplar_000336", 8605, 0, 13506, 0, 0
2802, "exemplar_003206", 8605, 0, 13214, 0, 0
2803, "exemplar_002756", 8605, 0, 13131, 0, 0
2804, "exemplar_000228", 8605, 0, 13468, 0, 0
2805, "exemplar_004665", 8605, 0, 13384, 0, 0
2806, "exemplar_002194", 8605, 0, 13005, 0, 0
2807, "exemplar_004788", 8605, 0, 13384, 0, 0
2808, "exemplar_001330", 8605, 0, 13497, 0, 0
2809, "exemplar_004348", 8605, 0, 13216, 0, 0
2810, "exemplar_003318", 8605, 0, 13461, 0, 0
2811, "exemplar_000094", 8605, 0, 13378, 0, 0
2812, "exemplar_003755", 8605, 0, 13521, 0, 0
2813, "exemplar_004751", 8605, 0, 13481, 0, 0
2814, "exemplar_004082", 8605, 0, 13293, 0, 0
2815, "exemplar_003769", 8605, 0, 13476, 0, 0
2816, "exemplar_002309", 8605, 0, 13365, 0, 0
2817, "exemplar_002236", 8605, 0, 13102, 0, 0
2818, "exemplar_000874", 8605, 0, 13536, 0, 0
2819, "exemplar_002767", 8605, 0, 13328, 0, 0
2820, "exemplar_001747", 8605, 0, 13380, 0, 0
2821, "exemplar_003059", 8605, 0, 13572, 0, 0
2822, "exemplar_003850", 8605, 0, 13144, 0, 0
2823, "exemplar_000745", 8605, 0, 13563, 0, 0
2824, "exemplar_002068", 8605, 0, 13479, 0, 0
2825, "exemplar_001232", 8605, 0, 13631, 0, 0
